node,is_prime,degree,degree_weighted,eigenvector,eigenvector_costweight,pagerank,betweenness,p_index,N,anchor,hub_edges,hub_cost,weighting
67712,False,2.0,11.0,0.006696351685129437,0.0007012235197368179,8.550632015652056e-06,0.005958168605585411,,100000,2,False,0.1,padic
70304,False,2.0,10.0,0.005144940924454629,0.0009426460371864269,7.900756488631208e-06,0.01562788555771114,,100000,2,False,0.1,padic
73728,False,2.0,17.0,0.012482840424026819,0.0014959157598530056,1.2394903689330839e-05,0.0,,100000,2,False,0.1,padic
73984,False,2.0,12.0,0.0075516341655239225,0.0006818790483493091,9.18716493194968e-06,0.009994486556397794,,100000,2,False,0.1,padic
80000,False,2.0,13.0,0.007309660471419198,0.0009805692585936772,9.817138187825023e-06,0.056600505343440195,,100000,2,False,0.1,padic
81920,False,2.0,17.0,0.012695283858209718,0.0013037824165644325,1.2390554324797345e-05,0.0,,100000,2,False,0.1,padic
83349,False,2.0,10.0,0.0021376913982124103,0.0009154349182341053,7.884338846234204e-06,0.014753717550541496,,100000,2,False,0.1,padic
85184,False,2.0,11.0,0.006008978420651801,0.0008654543201991953,8.538675703663222e-06,0.017636506063454602,,100000,2,False,0.1,padic
86016,False,3.0,17.0,0.011537425515137607,0.0027712055627213635,1.2380876852360855e-05,0.0,,100000,2,False,0.1,padic
87616,False,2.0,10.0,0.0058402505615837395,0.0007380822644413559,7.917791917769139e-06,0.0070137017555165935,,100000,2,False,0.1,padic
87808,False,2.0,13.0,0.007811207819375335,0.0008529121796640377,9.818227468712574e-06,0.037088008426835205,,100000,2,False,0.1,padic
88209,False,2.0,10.0,0.002235084990710132,0.0007629234341961229,7.887006679038957e-06,0.006307748377189767,,100000,2,False,0.1,padic
90112,False,2.0,16.0,0.011699396543481955,0.0007305438394998084,1.1747744440197556e-05,0.0,,100000,2,False,0.1,padic
91125,False,2.0,11.0,0.0026237801777728815,0.0009944764028717056,8.52507118566849e-06,0.02226890537810756,,100000,2,False,0.1,padic
92160,False,3.0,17.0,0.011100655266650548,0.002544049393965579,1.238058911925528e-05,0.0,,100000,2,False,0.1,padic
92416,False,2.0,12.0,0.007540546986359572,0.0006632844287364662,9.187274894393339e-06,0.009417848356967138,,100000,2,False,0.1,padic
93312,False,2.0,15.0,0.008700496143251538,0.0010817436308089975,1.1105644607678592e-05,0.10739242784855696,,100000,2,False,0.1,padic
98304,False,2.0,18.0,0.013842469700561404,0.002035464306258972,1.3036211494976272e-05,0.0,,100000,2,False,0.1,padic
2,True,59590.0,145909.0,0.7065047541169244,0.5584217936930752,0.16536475660114924,0.8301842076841549,0.5,100000,2,True,0.1,uniform
3,True,33333.0,33342.0,0.01982747797162256,0.34834721306188127,0.04697549625099139,0.16906603020948885,0.3333333333333333,100000,2,True,0.1,uniform
5,True,20000.0,20009.0,0.014669597009714933,0.18389052797515415,0.028018846293587484,0.09163471891660308,0.2,100000,2,True,0.1,uniform
7,True,14285.0,14294.0,0.01246599181411099,0.12248942104105792,0.019996983801176822,0.05956202812945175,0.14285714285714285,100000,2,True,0.1,uniform
11,True,9090.0,9099.0,0.010473357642322977,0.07280125702126768,0.01274159124893455,0.03349991288714619,0.09090909090909091,100000,2,True,0.1,uniform
13,True,7692.0,7701.0,0.009939108186583473,0.060451996182786204,0.010793458292264605,0.02764072725898961,0.07692307692307693,100000,2,True,0.1,uniform
17,True,5882.0,5891.0,0.009248995043552964,0.04510900052516142,0.008271570696552882,0.01845292950303483,0.058823529411764705,100000,2,True,0.1,uniform
19,True,5263.0,5272.0,0.009013127277834612,0.040026516574350794,0.007407301850973552,0.017076956650244366,0.05263157894736842,100000,2,True,0.1,uniform
23,True,4347.0,4356.0,0.008665034984554012,0.032669569665499144,0.006129355664936298,0.013893805876117606,0.043478260869565216,100000,2,True,0.1,uniform
29,True,3448.0,3457.0,0.008324289658131655,0.025623550590788618,0.004873539246176675,0.011658179163583223,0.034482758620689655,100000,2,True,0.1,uniform
31,True,3225.0,3234.0,0.008239423893791316,0.02390181898361009,0.004562695149894477,0.01187217966581549,0.03225806451612903,100000,2,True,0.1,uniform
37,True,2702.0,2711.0,0.008041693768451642,0.019907653204618684,0.0038314269588368257,0.012404496312148414,0.02702702702702703,100000,2,True,0.1,uniform
41,True,2439.0,2448.0,0.007941839568612805,0.01791922647969614,0.003463599001182244,0.007751997928847437,0.024390243902439025,100000,2,True,0.1,uniform
43,True,2325.0,2334.0,0.007898738229454322,0.0170658889808671,0.0033035119894795216,0.0066535037367413735,0.023255813953488372,100000,2,True,0.1,uniform
47,True,2127.0,2136.0,0.007823871166690144,0.015582662884986853,0.0030252813436372336,0.006572366558442286,0.02127659574468085,100000,2,True,0.1,uniform
53,True,1886.0,1895.0,0.0077331589389826585,0.013794294480605611,0.0026875195567306813,0.006035164481067413,0.018867924528301886,100000,2,True,0.1,uniform
59,True,1694.0,1703.0,0.007660660319989966,0.01237595806480195,0.00241784390740517,0.004458234053569971,0.01694915254237288,100000,2,True,0.1,uniform
61,True,1639.0,1648.0,0.00763955666021189,0.011968687449923621,0.0023409330230141096,0.00852297979292921,0.01639344262295082,100000,2,True,0.1,uniform
67,True,1492.0,1501.0,0.007584417664320787,0.010893828959927429,0.002134160050764583,0.005165495087679552,0.014925373134328358,100000,2,True,0.1,uniform
71,True,1408.0,1417.0,0.0075527464755453235,0.010280640467947506,0.002015424044218473,0.007858724063370168,0.014084507042253521,100000,2,True,0.1,uniform
73,True,1369.0,1378.0,0.007537682987123395,0.009990389037106003,0.0019609807605463696,0.004316686778180023,0.0136986301369863,100000,2,True,0.1,uniform
79,True,1265.0,1274.0,0.007498458993824962,0.009232762845312157,0.001814577910452388,0.005471910104868786,0.012658227848101266,100000,2,True,0.1,uniform
83,True,1204.0,1213.0,0.007475809455780473,0.008793578986099362,0.0017286780237299047,0.004789374454155756,0.012048192771084338,100000,2,True,0.1,uniform
89,True,1123.0,1132.0,0.007444941175205956,0.00820305473172429,0.0016149459493663668,0.00528331566631333,0.011235955056179775,100000,2,True,0.1,uniform
97,True,1030.0,1039.0,0.007410249824780694,0.007535751980027011,0.0014833933595784674,0.0030259594080770543,0.010309278350515464,100000,2,True,0.1,uniform
101,True,990.0,999.0,0.007395207368472511,0.007249728659469184,0.0014266594471752036,0.002794945898917982,0.009900990099009901,100000,2,True,0.1,uniform
103,True,970.0,979.0,0.007387662118065504,0.007102903473901032,0.0013985719957464355,0.0056575031500630075,0.009708737864077669,100000,2,True,0.1,uniform
107,True,934.0,943.0,0.0073740808157949705,0.006839607020783803,0.00134784482168975,0.0030361985017478194,0.009345794392523364,100000,2,True,0.1,uniform
109,True,917.0,926.0,0.00736733874877978,0.00671383945968775,0.0013238612177543835,0.0024333635561600135,0.009174311926605505,100000,2,True,0.1,uniform
113,True,884.0,893.0,0.007355252086416068,0.006479658385446175,0.001277625287535081,0.002874881942083288,0.008849557522123894,100000,2,True,0.1,uniform
229,True,436.0,445.0,0.007186802026152876,0.0032809968992565013,0.0006417860856085684,0.002840732370202963,0.004366812227074236,100000,2,True,0.1,uniform
2,True,49999.0,49999.0,0.5579182005135417,0.5579182005133531,0.08961912146150396,0.5361437555439538,0.5,100000,2,False,0.1,uniform
3,True,33332.0,33332.0,0.3490613877719962,0.3490613877718379,0.0577833223704613,0.281807819348778,0.3333333333333333,100000,2,False,0.1,uniform
5,True,19999.0,19999.0,0.18408231194253857,0.18408231194222197,0.0339460706858072,0.14673820795192996,0.2,100000,2,False,0.1,uniform
7,True,14284.0,14284.0,0.12251883012765695,0.12251883012995378,0.02406058345534327,0.09420716779544218,0.14285714285714285,100000,2,False,0.1,uniform
11,True,9089.0,9089.0,0.07271755075748156,0.07271755075554488,0.01522331857851605,0.0462511950596752,0.09090909090909091,100000,2,False,0.1,uniform
13,True,7691.0,7691.0,0.060343062499813804,0.060343062500883886,0.012868405280470884,0.03932908541049242,0.07692307692307693,100000,2,False,0.1,uniform
17,True,5881.0,5881.0,0.044970431303565234,0.04497043129977131,0.009832680721255652,0.024616397537640163,0.058823529411764705,100000,2,False,0.1,uniform
19,True,5262.0,5262.0,0.03987854724352762,0.03987854724593688,0.008794294130500535,0.022412808303249845,0.05263157894736842,100000,2,False,0.1,uniform
23,True,4346.0,4346.0,0.03250839829112014,0.03250839829129959,0.007264384976168799,0.016474813323525555,0.043478260869565216,100000,2,False,0.1,uniform
29,True,3447.0,3447.0,0.025450135180974467,0.02545013518456236,0.005764611071944548,0.012641735985695013,0.034482758620689655,100000,2,False,0.1,uniform
31,True,3224.0,3224.0,0.023725492591729902,0.023725492592901194,0.00539409878484049,0.01284997665096758,0.03225806451612903,100000,2,False,0.1,uniform
37,True,2701.0,2701.0,0.01972461683113573,0.019724616830510144,0.0045235687702317425,0.015044407519533403,0.02702702702702703,100000,2,False,0.1,uniform
41,True,2438.0,2438.0,0.01773290846524729,0.01773290846456849,0.00408624659273178,0.007666293518916498,0.024390243902439025,100000,2,False,0.1,uniform
43,True,2324.0,2324.0,0.01687817470968923,0.01687817470995897,0.003895958232297551,0.006946031112794499,0.023255813953488372,100000,2,False,0.1,uniform
47,True,2126.0,2126.0,0.015392518610988604,0.015392518611445014,0.003565826132806993,0.005429307624746894,0.02127659574468085,100000,2,False,0.1,uniform
53,True,1885.0,1885.0,0.0136012382569015,0.013601238257116703,0.0031650626357823106,0.006328866351079277,0.018867924528301886,100000,2,False,0.1,uniform
59,True,1693.0,1693.0,0.012180609718635837,0.012180609717703857,0.0028454033367849157,0.004085145137444168,0.01694915254237288,100000,2,False,0.1,uniform
61,True,1638.0,1638.0,0.011772689028591805,0.011772689026164625,0.0027542388544924837,0.008978711766011935,0.01639344262295082,100000,2,False,0.1,uniform
67,True,1491.0,1491.0,0.010696111750298864,0.01069611175142798,0.0025094160612401215,0.0056807414065161614,0.014925373134328358,100000,2,False,0.1,uniform
71,True,1407.0,1407.0,0.010081939211495203,0.01008193921155178,0.0023687537770249825,0.007426386734591829,0.014084507042253521,100000,2,False,0.1,uniform
73,True,1368.0,1368.0,0.009791221414020394,0.009791221413714827,0.0023042900908147963,0.004356657415404158,0.0136986301369863,100000,2,False,0.1,uniform
79,True,1264.0,1264.0,0.009032390874856334,0.009032390875282454,0.0021311249864195093,0.004568713703564656,0.012658227848101266,100000,2,False,0.1,uniform
83,True,1203.0,1203.0,0.00859250958693173,0.00859250958685388,0.002029524907340954,0.0047493108317246055,0.012048192771084338,100000,2,False,0.1,uniform
89,True,1122.0,1122.0,0.008001048083490128,0.008001048083394894,0.0018949367792828818,0.004689824729656615,0.011235955056179775,100000,2,False,0.1,uniform
97,True,1029.0,1029.0,0.007332692456845818,0.007332692457462461,0.0017395856635489136,0.003624245250333879,0.010309278350515464,100000,2,False,0.1,uniform
101,True,989.0,989.0,0.007046216489822862,0.007046216489632051,0.0016724516589645567,0.001557414818009405,0.009900990099009901,100000,2,False,0.1,uniform
103,True,969.0,969.0,0.006899153382227894,0.00689915338164575,0.0016392540430165518,0.0061281442093133265,0.009708737864077669,100000,2,False,0.1,uniform
107,True,933.0,933.0,0.006635435426177068,0.00663543542608597,0.0015793989201464845,0.00240181146781786,0.009345794392523364,100000,2,False,0.1,uniform
109,True,916.0,916.0,0.0065094681720859054,0.006509468171434354,0.0015509967667351953,0.002335474123540166,0.009174311926605505,100000,2,False,0.1,uniform
113,True,883.0,883.0,0.006274917312403763,0.006274917312913252,0.0014963394649406892,0.001965775716281521,0.008849557522123894,100000,2,False,0.1,uniform
131,True,762.0,762.0,0.00540277715760805,0.005402777157446319,0.0012941098997293152,0.0020704854567401196,0.007633587786259542,100000,2,False,0.1,uniform
97534,False,2.0,2.0,0.002149083786606078,0.002149083786596941,6.900823340005818e-06,0.002557251145022928,,100000,2,False,0.1,uniform
2,True,59590.0,130566.66588077674,0.7051110904906637,0.6783035931294482,0.05780398855112719,0.9877838890111135,0.5,100000,2,True,0.1,log
3,True,33333.0,36628.94480588007,0.019608803258384443,0.1820719599841835,0.01790497859686412,0.0008300166003320066,0.3333333333333333,100000,2,True,0.1,log
5,True,20000.0,32197.14881075896,0.018273445439504835,0.06603179243986568,0.015722980500440645,0.006101562031240623,0.2,100000,2,True,0.1,log
7,True,14285.0,27805.38056909925,0.01680559936153956,0.038030171993652766,0.013559016685609422,0.015725967852690384,0.14285714285714285,100000,2,True,0.1,log
11,True,9090.0,21804.470134464023,0.014726092065077702,0.01941855077304462,0.010611130078049945,0.015690033800676014,0.09090909090909091,100000,2,True,0.1,log
13,True,7692.0,19737.025508236813,0.013998040176960293,0.015354783086827193,0.00959769129494569,0.011788849110315539,0.07692307692307693,100000,2,True,0.1,log
17,True,5882.0,16672.127676394924,0.012913158512325747,0.01065502636763889,0.008098050822732841,0.010041680833616671,0.058823529411764705,100000,2,True,0.1,log
19,True,5263.0,15503.637908372506,0.012498155784456679,0.009191077541979828,0.00752644587591596,0.018981366293992545,0.05263157894736842,100000,2,True,0.1,log
23,True,4347.0,13636.857862426734,0.011835805119300016,0.007164770872929847,0.0066145866279374394,0.01667628019227051,0.043478260869565216,100000,2,True,0.1,log
29,True,3448.0,11617.068725963974,0.011120405277459906,0.005339723887031826,0.005629292518399101,0.0167860023867144,0.034482758620689655,100000,2,True,0.1,log
31,True,3225.0,11081.17474726016,0.010929565606712073,0.00491188546416616,0.00536875212435878,0.01703915411641566,0.03225806451612903,100000,2,True,0.1,log
37,True,2702.0,9763.089282051731,0.01046414725401013,0.003953528542772145,0.0047263476312227465,0.019103328733241328,0.02702702702702703,100000,2,True,0.1,log
41,True,2439.0,9063.688698625632,0.010216408339889828,0.0034930306781849143,0.004385884652065614,0.013958039160783217,0.024390243902439025,100000,2,True,0.1,log
43,True,2325.0,8751.029068872384,0.010106115856526047,0.0032992439593590114,0.004234377157795614,0.015563017927025207,0.023255813953488372,100000,2,True,0.1,log
47,True,2127.0,8195.413801235438,0.009910410599673855,0.0029694660360398443,0.003962882670115441,0.018015786982406315,0.02127659574468085,100000,2,True,0.1,log
53,True,1886.0,7494.000257046018,0.009664837713892536,0.002582068240203507,0.0036218464193274106,0.011138316099655326,0.018867924528301886,100000,2,True,0.1,log
59,True,1694.0,6913.270892532188,0.009461178192778065,0.002283302930892446,0.0033397043483330523,0.014658866510663546,0.01694915254237288,100000,2,True,0.1,log
61,True,1639.0,6743.611389515866,0.009400865327560595,0.002198397239143246,0.003256795246000749,0.02250255671780102,0.01639344262295082,100000,2,True,0.1,log
67,True,1492.0,6279.19669551187,0.009239016553002527,0.0019796657866908594,0.003031787145784684,0.021067741354827096,0.014925373134328358,100000,2,True,0.1,log
71,True,1408.0,6007.590586997186,0.009144272585920288,0.0018567338203914294,0.002900072089328726,0.020817096341926838,0.014084507042253521,100000,2,True,0.1,log
73,True,1369.0,5879.348515491029,0.009098447260051786,0.0017994104964353433,0.0028376047829564628,0.018116762335246703,0.0136986301369863,100000,2,True,0.1,log
79,True,1265.0,5532.982085518244,0.008977393873621637,0.001651234944165628,0.0026697178240308603,0.01659734528023894,0.012658227848101266,100000,2,True,0.1,log
83,True,1204.0,5325.865251179248,0.00890626846812655,0.0015669390253148844,0.0025688483368304844,0.013820543077528218,0.012048192771084338,100000,2,True,0.1,log
89,True,1123.0,5046.250006839414,0.00880792308129866,0.0014543676096488041,0.0024332203615335386,0.013578418235031366,0.011235955056179775,100000,2,True,0.1,log
97,True,1030.0,4717.377596879987,0.008694459168543204,0.0013300049705550312,0.0022746746110001,0.009348933645339572,0.010309278350515464,100000,2,True,0.1,log
101,True,990.0,4574.354191156015,0.008645215312811708,0.0012768440061763696,0.00220429702918598,0.01181670300072668,0.009900990099009901,100000,2,True,0.1,log
103,True,970.0,4501.0523895945325,0.00861962483023942,0.0012505702851392506,0.00216890205302546,0.011793982546317592,0.009708737864077669,100000,2,True,0.1,log
107,True,934.0,4369.749302553015,0.008573852066295766,0.0012033673487518895,0.002105012949944901,0.01299597991959839,0.009345794392523364,100000,2,True,0.1,log
109,True,917.0,4307.274660121981,0.008551093160246345,0.0011802873685021382,0.0020750385816294247,0.013013540270805415,0.009174311926605505,100000,2,True,0.1,log
113,True,884.0,4184.283443923046,0.008509436081418326,0.0011387800696154395,0.0020154917953337805,0.012904524757161811,0.008849557522123894,100000,2,True,0.1,log
127,True,787.0,3817.531049956425,0.008381292219220224,0.0010151721096225048,0.0018381920764076497,0.015008740174803496,0.007874015748031496,100000,2,True,0.1,log
131,True,763.0,3724.9003602792336,0.008349383521718816,0.0009853568203546726,0.0017927555543750487,0.01228377900891351,0.007633587786259542,100000,2,True,0.1,log
139,True,719.0,3552.952283987895,0.008289985160319167,0.0009311815876542927,0.0017092470438441207,0.014753855077101542,0.007194244604316547,100000,2,True,0.1,log
151,True,662.0,3326.421972134635,0.008212822004647112,0.0008631910054614886,0.0015998744146770547,0.013168396701267357,0.006622516556291391,100000,2,True,0.1,log
157,True,636.0,3220.716086396142,0.008176321030836946,0.0008325601218277748,0.0015489623744526114,0.012986313059594523,0.006369426751592357,100000,2,True,0.1,log
227,True,440.0,2391.5530576743517,0.007891629652778185,0.0006087917904217468,0.0011469277730223834,0.011880317606352128,0.004405286343612335,100000,2,True,0.1,log
229,True,436.0,2373.669071546099,0.007885383109177796,0.0006045388930267674,0.0011385172136012783,0.01189027780555611,0.004366812227074236,100000,2,True,0.1,log
2,True,49999.0,34656.665880776745,0.2169337987977618,0.6783128715385901,0.018412226475483278,0.06092127175876788,0.5,100000,2,False,0.1,log
3,True,33332.0,36618.94480588007,0.2710851466439487,0.18204988397225688,0.0191936188346156,0.06863905278105605,0.3333333333333333,100000,2,False,0.1,log
5,True,19999.0,32187.14881075896,0.2906814867274357,0.06588633384011776,0.016733619316101383,0.07620868417368375,0.2,100000,2,False,0.1,log
7,True,14284.0,27795.38056909925,0.271018453448034,0.03785973213446353,0.014395858249580997,0.08573852810389611,0.14285714285714285,100000,2,False,0.1,log
11,True,9089.0,21794.470134464023,0.21643644511773963,0.019232095060368142,0.011243629029943285,0.05733178663573265,0.09090909090909091,100000,2,False,0.1,log
13,True,7691.0,19727.025508236813,0.19322332348464835,0.015164850619047801,0.010164454464543175,0.062402368047361025,0.07692307692307693,100000,2,False,0.1,log
17,True,5881.0,16662.127676394924,0.15717703127624752,0.010461059932748474,0.008570432704996281,0.039402054707760814,0.058823529411764705,100000,2,False,0.1,log
19,True,5262.0,15493.637908372506,0.143395290590519,0.008995847196749717,0.007963297880579843,0.04931921305092777,0.05263157894736842,100000,2,False,0.1,log
23,True,4346.0,13626.857862426734,0.12164698991907859,0.0069677847006444655,0.006995879970444003,0.04624035147369616,0.043478260869565216,100000,2,False,0.1,log
29,True,3447.0,11607.068725963974,0.09887671456259108,0.005141146226862463,0.005951301781371168,0.028536104055414454,0.034482758620689655,100000,2,False,0.1,log
31,True,3224.0,11071.17474726016,0.09302991005546302,0.004712932453663905,0.005675259504013681,0.03815272305446111,0.03225806451612903,100000,2,False,0.1,log
37,True,2701.0,9753.089282051731,0.07903301452902418,0.003753732390707005,0.004994813573133748,0.02803057394481225,0.02702702702702703,100000,2,False,0.1,log
41,True,2438.0,9053.688698625632,0.07187900695361653,0.003292827029206455,0.00463431092368099,0.01957344480222936,0.024390243902439025,100000,2,False,0.1,log
43,True,2324.0,8741.029068872384,0.06877324902643697,0.003098868224540919,0.004473886285258417,0.023456469129382585,0.023255813953488372,100000,2,False,0.1,log
47,True,2126.0,8185.413801235437,0.0632637192490928,0.002768797444288484,0.004186529802648686,0.024503823409801544,0.02127659574468085,100000,2,False,0.1,log
53,True,1885.0,7484.000257046018,0.05656608031861517,0.0023810542557715763,0.0038255938657886473,0.016805349440322134,0.018867924528301886,100000,2,False,0.1,log
59,True,1693.0,6903.270892532188,0.05117897994077689,0.0020820214072529842,0.003527062780700961,0.014811749568324697,0.01694915254237288,100000,2,False,0.1,log
61,True,1638.0,6733.611389515866,0.04962937962928785,0.0019970392990838657,0.0034393594189589985,0.025061274558824568,0.01639344262295082,100000,2,False,0.1,log
67,True,1491.0,6269.19669551187,0.04542566719796655,0.0017781117371970655,0.003201316530890832,0.02326726534530692,0.014925373134328358,100000,2,False,0.1,log
71,True,1407.0,5997.590586997186,0.04307957491005719,0.0016550686878008295,0.003061947191107971,0.020067668020027112,0.014084507042253521,100000,2,False,0.1,log
73,True,1368.0,5869.348515491029,0.04194719345262271,0.0015976934283505344,0.0029958861693732035,0.01807156143122863,0.0136986301369863,100000,2,False,0.1,log
79,True,1264.0,5522.982085518244,0.03895208660020361,0.0014493840295598684,0.00281832286723754,0.016679280252271694,0.012658227848101266,100000,2,False,0.1,log
83,True,1203.0,5315.865251179248,0.03717975656679435,0.0013650122049610493,0.0027116517198979,0.014879670926751876,0.012048192771084338,100000,2,False,0.1,log
89,True,1122.0,5036.250006839414,0.034872102254637785,0.0012523382874577273,0.0025682246331010204,0.014572491449829002,0.011235955056179775,100000,2,False,0.1,log
97,True,1029.0,4707.377596879987,0.03216828631700345,0.001127862878824156,0.002400570603205347,0.00968503370067401,0.010309278350515464,100000,2,False,0.1,log
101,True,989.0,4564.354191156015,0.03105930350220906,0.0010746532756908827,0.0023261445930928084,0.00944953565737981,0.009900990099009901,100000,2,False,0.1,log
103,True,969.0,4491.0523895945325,0.03044269256128333,0.0010483556824918876,0.0022887113994416283,0.01098065961319226,0.009708737864077669,100000,2,False,0.1,log
107,True,933.0,4359.749302553015,0.029318612231023097,0.0010011100522088821,0.002221172075914812,0.010917938358767178,0.009345794392523364,100000,2,False,0.1,log
109,True,916.0,4297.274660121981,0.028854637283578368,0.0009780085367811961,0.0021894739252685436,0.010588478436235381,0.009174311926605505,100000,2,False,0.1,log
113,True,883.0,4174.283443923046,0.027878122498124158,0.0009364636797556456,0.002126532928738195,0.013907211477562879,0.008849557522123894,100000,2,False,0.1,log
127,True,786.0,3807.531049956425,0.025033816025511902,0.0008127422938314942,0.0019390989675057016,0.01204541424161816,0.007874015748031496,100000,2,False,0.1,log
139,True,718.0,3542.952283987895,0.022994843302244557,0.0007286746699106528,0.0018027789901022633,0.012383274332153318,0.007194244604316547,100000,2,False,0.1,log
2,True,578496.0,2284961.0,0.699376055514011,0.5131590961546157,0.1407698420583138,,0.5,1000000,2,True,0.1,padic
3,True,333333.0,833334.0,0.08313700438570078,0.3788560354385574,0.053310096033470325,,0.3333333333333333,1000000,2,True,0.1,padic
5,True,200000.0,450006.0,0.04312212528188267,0.21590869016208594,0.028898548847249607,,0.2,1000000,2,True,0.1,padic
7,True,142857.0,309529.0,0.029661093045872007,0.14553514214854377,0.019905588777726583,,0.14285714285714285,1000000,2,True,0.1,padic
11,True,90909.0,190915.0,0.018723607494101485,0.08656421595662665,0.012297489292898178,,0.09090909090909091,1000000,2,True,0.1,padic
13,True,76923.0,160263.0,0.01595742525184458,0.07178689213336484,0.01032932907278142,,0.07692307692307693,1000000,2,True,0.1,padic
17,True,58823.0,121328.0,0.012479623994639014,0.05343422271332743,0.007827901615109583,,0.058823529411764705,1000000,2,True,0.1,padic
19,True,52631.0,108192.0,0.01131512072510949,0.04736212219365448,0.0069833625362510955,,0.05263157894736842,1000000,2,True,0.1,padic
23,True,43478.0,88939.0,0.009616450554500632,0.038583817393044846,0.005745298291344403,,0.043478260869565216,1000000,2,True,0.1,padic
29,True,34482.0,70203.0,0.007972587562875397,0.0301871185528982,0.0045396675312253335,,0.034482758620689655,1000000,2,True,0.1,padic
31,True,32258.0,65598.0,0.0075700786339811055,0.028145732652770903,0.004243170285534886,,0.03225806451612903,1000000,2,True,0.1,padic
37,True,27027.0,54811.0,0.006628584186576076,0.023402544983792635,0.003548631518281534,,0.02702702702702703,1000000,2,True,0.1,padic
41,True,24390.0,49396.0,0.0061572753279147095,0.021041682856506493,0.003199828284703018,,0.024390243902439025,1000000,2,True,0.1,padic
43,True,23255.0,47070.0,0.005954905041608145,0.020030539485866812,0.003049938489297554,,0.023255813953488372,1000000,2,True,0.1,padic
47,True,21276.0,43021.0,0.005603536866573017,0.01827856691489505,0.0027888274018142093,,0.02127659574468085,1000000,2,True,0.1,padic
53,True,18867.0,38103.0,0.005176657443010891,0.016160141986702826,0.0024717783547362642,,0.018867924528301886,1000000,2,True,0.1,padic
59,True,16949.0,34197.0,0.004838443852795818,0.014484280787566571,0.002219829102439654,,0.01694915254237288,1000000,2,True,0.1,padic
61,True,16393.0,33066.0,0.004741040025243994,0.01400101510674106,0.002146842083353989,,0.01639344262295082,1000000,2,True,0.1,padic
67,True,14925.0,30083.0,0.00448222365260115,0.012729282367290467,0.001954309150964129,,0.014925373134328358,1000000,2,True,0.1,padic
71,True,14084.0,28376.0,0.004335045269430445,0.012003172162691277,0.0018442076780412,,0.014084507042253521,1000000,2,True,0.1,padic
73,True,13698.0,27593.0,0.0042672670907017264,0.0116709684762547,0.0017936051346541964,,0.0136986301369863,1000000,2,True,0.1,padic
79,True,12658.0,25486.0,0.00408536591983173,0.010777052085952027,0.001657531008779801,,0.012658227848101266,1000000,2,True,0.1,padic
83,True,12048.0,24250.0,0.003978663416876934,0.01025463559874544,0.001577570787046834,,0.012048192771084338,1000000,2,True,0.1,padic
89,True,11235.0,22605.0,0.003836237884099329,0.009559263946515606,0.00147124755204356,,0.011235955056179775,1000000,2,True,0.1,padic
97,True,10309.0,20733.0,0.0036752451695478295,0.008768824616534538,0.0013503481926596089,,0.010309278350515464,1000000,2,True,0.1,padic
101,True,9900.0,19906.0,0.0036039382086766017,0.0084221498260892,0.0012968216103109633,,0.009900990099009901,1000000,2,True,0.1,padic
103,True,9708.0,19518.0,0.0035702598048909548,0.008258569986657525,0.0012717245478442588,,0.009708737864077669,1000000,2,True,0.1,padic
262144,False,1.0,19.0,0.0036007037656108467,7.791874624241393e-05,1.144954028853477e-06,,,1000000,2,True,0.1,padic
524288,False,1.0,20.0,0.003790214490116682,7.402280893029325e-05,1.1973200236615489e-06,,,1000000,2,True,0.1,padic
786432,False,2.0,21.0,0.003645759222714839,0.0006244156929693419,1.2537064162307315e-06,,,1000000,2,True,0.1,padic
2,True,499999.0,1499991.0,0.650513990136114,0.5104817048523395,0.10555085140242211,,0.5,1000000,2,False,0.1,padic
3,True,333332.0,833324.0,0.23301040481912458,0.3813506422063754,0.05839676774987242,,0.3333333333333333,1000000,2,False,0.1,padic
5,True,199999.0,449996.0,0.10763782170829554,0.2170754969512682,0.03136019727515802,,0.2,1000000,2,False,0.1,padic
7,True,142856.0,309519.0,0.07044663069183603,0.14619387620240415,0.021517761233623558,,0.14285714285714285,1000000,2,False,0.1,padic
11,True,90908.0,190905.0,0.04173981983002807,0.08684994605247458,0.013247307382411786,,0.09090909090909091,1000000,2,False,0.1,padic
13,True,76922.0,160253.0,0.03468161251651964,0.07198818104801027,0.011116769648130435,,0.07692307692307693,1000000,2,False,0.1,padic
17,True,58822.0,121318.0,0.0259193960673865,0.053536243695211705,0.008414573656926504,,0.058823529411764705,1000000,2,False,0.1,padic
19,True,52630.0,108182.0,0.02301327344237396,0.04743272651771456,0.007503592494934747,,0.05263157894736842,1000000,2,False,0.1,padic
23,True,43477.0,88929.0,0.01879837677291224,0.03861030845583457,0.006169542075154191,,0.043478260869565216,1000000,2,False,0.1,padic
29,True,34481.0,70193.0,0.014747126432828972,0.030172893216574233,0.004871942911226813,,0.034482758620689655,1000000,2,False,0.1,padic
31,True,32257.0,65588.0,0.013759127451329104,0.02812182396285841,0.004553037701537562,,0.03225806451612903,1000000,2,False,0.1,padic
37,True,27026.0,54801.0,0.011455167825611061,0.023356494369084848,0.003806439941569262,,0.02702702702702703,1000000,2,False,0.1,padic
41,True,24389.0,49386.0,0.010304801516699167,0.020984783519846464,0.003431672282716266,,0.024390243902439025,1000000,2,False,0.1,padic
43,True,23254.0,47060.0,0.00981151989093746,0.01996902745138085,0.0032706596875956215,,0.023255813953488372,1000000,2,False,0.1,padic
